id,ra,dn,mag,con
80570,16.503466,-25.115224,4.79,Sco
86950,17.819577,-31.703203,4.79,Sco
87877,18.004388,4.368615,4.79,Oph
99505,20.254415,25.591957,4.79,Vul
109054,22.163441,72.341207,4.79,Cep
109562,22.260253,-41.3467,4.79,Gru
3293,0.701081,50.512526,4.8,Cas
4142,0.884511,61.12397,4.8,Cas
15159,3.263896,-8.81973,4.8,Eri
20304,4.359211,46.498878,4.8,Per
20490,4.401599,17.44413,4.8,Tau
23309,5.023985,-7.173965,4.8,Eri
31751,6.655507,42.488877,4.8,Aur
44910,9.173204,67.134018,4.8,UMa
45363,9.269808,54.021857,4.8,UMa
45679,9.341394,-9.555695,4.8,Hya
52351,10.735258,-63.961072,4.8,Car
61202,12.580857,22.629259,4.8,Com
63819,13.119646,27.624741,4.8,Com
68892,14.147498,77.547514,4.8,UMi
69656,14.29995,35.509505,4.8,Boo
71769,14.723712,26.52785,4.8,Boo
73340,15.035141,25.008138,4.8,Boo
79639,16.304973,-28.61402,4.8,Sco
84315,17.288769,33.1001,4.8,Her
99320,20.22168,46.815675,4.8,Cyg
102758,20.887431,44.38726,4.8,Cyg
105041,21.346008,-40.809465,4.8,Mic
110326,22.421284,1.377401,4.8,Aqr
111698,22.695947,29.307641,4.8,Peg
118743,11.303118,31.528783,4.8,UMa
23955,5.161654,15.597232,4.81,Ori
24314,5.229288,-67.185255,4.81,Dor
24599,5.291411,-34.895207,4.81,Col
28165,5.966571,25.953912,4.81,Tau
39028,8.005547,-63.567456,4.81,Car
46896,9.584399,39.621493,4.81,Lyn
55521,11.410164,-10.859323,4.81,Crt
70532,14.470038,-2.227957,4.81,Vir
90010,18.422511,-20.541679,4.81,Sgr
101539,20.642038,21.201174,4.81,Vul
102393,20.815637,46.114134,4.81,Cyg
9076,1.952792,-47.385277,4.82,Phe
24283,5.223811,38.484498,4.82,Aur
31746,6.654644,-14.145764,4.82,CMa
33005,6.892474,-20.224254,4.82,CMa
36667,7.563323,-14.523892,4.82,Pup
50653,10.372108,-41.64996,4.82,Vel
51312,10.510461,55.980536,4.82,UMa
60522,12.442158,-51.450635,4.82,Cen
66249,13.624345,36.294898,4.82,CVn
69004,14.173315,25.091677,4.82,Boo
78316,16.038248,22.804454,4.82,Ser
79938,16.367875,1.029039,4.82,Ser
82070,16.820615,45.983323,4.82,Her
83007,17.017667,-4.222644,4.82,Oph
90065,18.433069,65.56348,4.82,Dra
92492,18.90661,71.297192,4.82,Dra
103684,21.073417,-19.854991,4.82,Cap
110040,22.358632,12.205186,4.82,Peg
110776,22.510782,-10.67795,4.82,Aqr
114660,23.295732,49.0153,4.82,And
116535,23.696057,-17.816533,4.82,Aqr
4282,0.916715,58.972698,4.83,Cas
6799,1.460915,45.406687,4.83,And
12357,2.659398,-11.872156,4.83,Cet
12843,2.759048,-67.616617,4.83,Hyi
34404,7.147519,-39.655657,4.83,Pup
35115,7.276898,-23.315594,4.83,CMa
40830,8.356397,-33.054366,4.83,Pup
42607,8.707054,-53.113984,4.83,Vel
63521,13.059256,-49.527264,4.83,Cen
73467,15.063174,47.65406,4.83,Boo
74221,15.213776,-44.500414,4.83,Lup
80460,16.477373,41.881677,4.83,Her
83317,17.080376,-34.12293,4.83,Sco
91801,18.767911,26.66213,4.83,Lyr
92733,18.951019,-5.846314,4.83,Sct
92881,18.978721,-37.107357,4.83,CrA
6993,1.503087,6.14382,4.84,Psc
10316,2.220369,44.231652,4.84,And
10620,2.284191,34.224231,4.84,Tri
15419,3.322693,3.370198,4.84,Cet
19690,4.232329,9.263824,4.84,Tau
26711,5.688255,16.534148,4.84,Tau
37191,7.657595,-38.308021,4.84,Pup
42015,8.5888,-58.009228,4.84,Car
53651,11.009347,3.617494,4.84,Leo
57156,11.754733,8.258119,4.84,Vir
69804,14.329233,16.306948,4.84,Boo
80762,16.543415,11.488041,4.84,Her
81411,16.681978,64.589046,4.84,Dra
81770,16.754946,56.781857,4.84,Dra
98042,19.982555,-26.195767,4.84,Sgr
111849,22.724993,-41.414347,4.84,Gru
112018,22.760519,-53.500121,4.84,Gru
113743,23.110226,59.41976,4.84,Cas
119058,16.072774,-11.374611,4.84,Sco
14826,3.198957,74.393659,4.85,Cas
15378,3.312174,34.222653,4.85,Per
36328,7.497615,-23.024287,4.85,Pup
49571,10.148957,-51.811261,4.85,Vel
64202,13.200901,-37.803022,4.85,Cen
74608,15.294136,-63.610465,4.85,Cir
87574,17.946507,-44.342246,4.85,Sco
89640,18.347795,3.377165,4.85,Oph
92855,18.974378,-52.938629,4.85,Tel
2204,0.465472,-33.007167,4.86,Scl
15344,3.30614,-22.511118,4.86,Eri
32352,6.770595,59.44167,4.86,Lyn
42364,8.661799,-29.561084,4.86,Pyx
51659,10.584878,75.712948,4.86,Dra
64615,13.286952,-66.783438,4.86,Mus
70104,14.389638,8.446617,4.86,Boo
71606,14.694097,8.161764,4.86,Boo
79939,16.368287,30.891996,4.86,CrB
80876,16.568061,-44.045315,4.86,Nor
81249,16.645794,48.928342,4.86,Her
85567,17.537767,55.172958,4.86,Dra
86469,17.723833,-21.683194,4.86,Oph
91632,18.738711,-35.641987,4.86,Sgr
92471,18.902827,-22.744834,4.86,Sgr
94348,19.259007,-25.256682,4.86,Sgr
101446,20.626465,-61.529918,4.86,Pav
108722,22.094653,5.05853,4.86,Peg
6397,1.372337,45.528778,4.87,And
12062,2.597909,5.593246,4.87,Cet
15072,3.24836,21.044441,4.87,Ari
19727,4.239914,-10.256283,4.87,Eri
34805,7.220377,-45.182739,4.87,Pup
42543,8.695371,-15.943384,4.87,Hya
43700,8.925434,-27.681871,4.87,Pyx
48422,9.903425,-25.932345,4.87,Hya
51830,10.620481,-27.412634,4.87,Hya
52584,10.780898,-64.383474,4.87,Car
96981,19.772707,-19.761113,4.87,Sgr
106210,21.579596,38.534054,4.87,Cyg
11318,2.432501,-12.29048,4.88,Cet
25475,5.460579,21.936965,4.88,Tau
27399,5.816935,24.567535,4.88,Tau
27741,5.885245,-33.801361,4.88,Col
35315,7.311216,-24.558701,4.88,CMa
58309,11.993796,-78.221839,4.88,Cha
61767,12.698071,10.235625,4.88,Vir
63259,13.004576,30.785021,4.88,Com
82607,16.93375,65.134796,4.88,Dra
87664,17.963279,-41.716295,4.88,Sco
91559,18.725348,-8.275215,4.88,Sct
94525,19.293911,-18.952908,4.88,Sgr
96039,19.586942,-48.099202,4.88,Tel
116934,23.784284,58.651989,4.88,Cas
117841,23.977883,-3.555983,4.88,Psc
117875,23.983482,55.754928,4.88,Cas
908,0.187739,-15.467977,4.89,Cet
22400,4.831846,37.488275,4.89,Aur
25239,5.412452,1.846445,4.89,Ori
27442,5.825814,12.651324,4.89,Tau
37159,7.65276,34.584346,4.89,Gem
37800,7.768736,18.510043,4.89,Gem
51375,10.522775,-53.715484,4.89,Vel
51860,10.625909,-13.384543,4.89,Hya
57270,11.775376,-40.500354,4.89,Cen
57678,11.864237,-65.20591,4.89,Mus
62689,12.888263,21.244943,4.89,Com
69673,14.303877,-81.00776,4.89,Aps
83358,17.089636,12.740828,4.89,Her
85557,17.536251,55.184243,4.89,Dra
96811,19.737943,37.354355,4.89,Cyg
102500,20.8328,-33.779722,4.89,Mic
111489,22.654355,39.050269,4.89,Lac
115626,23.500536,58.54892,4.89,Cas
3793,0.813892,50.968168,4.9,Cas
6656,1.427009,-14.598796,4.9,Cet
26820,5.707953,1.474629,4.9,Ori
33398,6.960309,45.094094,4.9,Lyn
62487,12.844769,-33.999302,4.9,Cen
64378,13.237578,-59.103235,4.9,Cen
78416,16.05672,-38.602541,4.9,Lup
78581,16.09071,-19.80186,4.9,Sco
80442,16.474422,-70.084401,4.9,TrA
97368,19.851141,22.610046,4.9,Vul
102459,20.824709,-46.226826,4.9,Ind
12590,2.704144,40.193944,4.91,Per
21087,4.531296,-0.044011,4.91,Eri
23307,5.023772,-20.051918,4.91,Lep
23780,5.124164,18.645052,4.91,Tau
30020,6.333222,-2.944493,4.91,Ori
34530,7.170467,-4.237106,4.91,Mon
34660,7.194255,39.320549,4.91,Aur
51934,10.643043,-16.876572,4.91,Hya
61773,12.699051,-59.685819,4.91,Cru
66048,13.579943,37.182415,4.91,CVn
73246,15.016208,-8.518943,4.91,Lib
74376,15.2437,-31.519121,4.91,Lup
81474,16.692884,-17.742167,4.91,Oph
83351,17.088929,54.470042,4.91,Dra
97744,19.927167,52.438948,4.91,Cyg
100775,20.494167,-2.885531,4.91,Aql
101365,20.61212,-2.549957,4.91,Aql
110961,22.55001,-61.982122,4.91,Tuc
112826,22.920464,8.816166,4.91,Peg
9042,1.944499,-22.526785,4.92,Cet
28503,6.030673,-10.59793,4.92,Mon
28744,6.083091,-16.484435,4.92,Lep
30447,6.414973,49.287893,4.92,Aur
33971,7.064896,-49.58392,4.92,Pup
36444,7.517911,82.411466,4.92,Cam
45308,9.2602,-38.569942,4.92,Vel
54046,11.088867,-27.293612,4.92,Hya
60509,12.440018,27.268237,4.92,Com
65991,13.56887,3.658967,4.92,Vir
67267,13.828564,21.264105,4.92,Boo
71878,14.749778,-35.191826,4.92,Cen
75150,15.403303,-10.322266,4.92,Lib
88451,18.113858,-43.425216,4.92,CrA
89583,18.338309,21.961297,4.92,Her
90548,18.529287,-45.914814,4.92,Tel
92399,18.887096,50.708221,4.92,Dra
102057,20.747919,25.270617,4.92,Vul
19465,4.180708,-41.993573,4.93,Hor
19940,4.287684,20.578591,4.93,Tau
20203,4.340178,34.566725,4.93,Per
23125,4.987612,37.890245,4.93,Aur
36836,7.594365,-52.533836,4.93,Car
37502,7.716788,58.71036,4.93,Lyn
38969,7.995598,-3.679583,4.93,Mon
43812,8.949562,-59.229338,4.93,Car
47457,9.704011,-23.915569,4.93,Hya
56113,11.53789,-29.261022,4.93,Hya
56816,11.681568,-62.090101,4.93,Cen
59665,12.272372,23.945409,4.93,Com
62566,12.861645,27.540712,4.93,Com
63300,13.012125,56.366338,4.93,UMa
69047,14.18069,-16.30203,4.93,Vir
72404,14.850298,-2.29915,4.93,Lib
73768,15.121682,24.869195,4.93,Boo
79135,16.199997,-10.064253,4.93,Sco
96180,19.614847,-7.027477,4.93,Aql
98804,20.1231,-52.880793,4.93,Tel
98986,20.157116,36.839621,4.93,Cyg
99451,20.242229,36.806302,4.93,Cyg
102240,20.786319,34.374123,4.93,Cyg
114577,23.280817,-7.726504,4.93,Aqr
116706,23.733189,29.361454,4.93,Peg
10256,2.206191,30.303067,4.94,Tri
13871,2.984356,35.183128,4.94,Per
33270,6.937775,-48.721144,4.94,Pup
35628,7.370425,-19.0166,4.94,CMa
39313,8.058634,27.794332,4.94,Gem
43224,8.8299,-45.307875,4.94,Vel
48478,9.914503,-19.00936,4.94,Hya
50788,10.402182,65.566423,4.94,UMa
51348,10.517242,-73.22149,4.94,Car
63963,13.150909,-23.11807,4.94,Hya
64335,13.228597,40.152885,4.94,CVn
80406,16.4664,68.768137,4.94,Dra
92987,19.000229,32.145514,4.94,Lyr
99423,20.237949,15.197609,4.94,Aql
100812,20.500983,48.951569,4.94,Cyg
109076,22.169093,-32.548407,4.94,PsA
3407,0.724466,47.024546,4.95,Cas
6228,1.334699,58.231611,4.95,Cas
18458,3.957067,63.072264,4.95,Cam
26671,5.680754,-1.128787,4.95,Ori
29361,6.200911,16.130406,4.95,Ori
55779,11.465622,2.856265,4.95,Leo
61191,12.578902,70.02177,4.95,Dra
77971,15.969825,-14.279358,4.95,Lib
79270,16.224648,-54.630467,4.95,Nor
79580,16.291791,75.75533,4.95,UMi
97757,19.931045,38.486705,4.95,Cyg
98298,20.029093,-59.375893,4.95,Pav
112557,22.867225,43.312417,4.95,Lac
115376,23.448876,1.255608,4.95,Psc
116878,23.773199,3.486811,4.95,Psc
7803,1.676337,40.577049,4.96,And
7903,1.696383,42.613369,4.96,And
11888,2.564085,-28.232343,4.96,For
15609,3.357381,43.329651,4.96,Per
20825,4.473992,16.359672,4.96,Tau
24762,5.321278,22.096494,4.96,Tau
27880,5.914107,55.706947,4.96,Aur
67281,13.831191,-18.134168,4.96,Vir
77944,15.963196,54.749762,4.96,Dra
78411,16.05573,-25.86524,4.96,Sco
88382,18.100528,22.218879,4.96,Her
88876,18.19537,-23.701235,4.96,Sgr
88895,18.198377,31.40535,4.96,Her
115225,23.413959,62.282806,4.96,Cas
5849,1.253043,-45.531664,4.97,Phe
8990,1.933337,68.685242,4.97,Cas
17271,3.706291,33.965026,4.97,Per
18725,4.021697,-61.078822,4.97,Ret
20200,4.339227,27.350754,4.97,Tau
27940,5.924975,-37.120668,4.97,Col
38426,7.891616,26.765783,4.97,Gem
50702,10.382824,-66.901498,4.97,Car
59988,12.339161,3.312574,4.97,Vir
65515,13.473837,13.778787,4.97,Vir
70530,14.469564,-29.491638,4.97,Hya
76506,15.67136,-23.818078,4.97,Lib
79548,16.283593,-50.068122,4.97,Nor
83175,17.052186,14.091947,4.97,Her
115944,23.565884,31.325277,4.97,Peg
116392,23.663074,-14.222178,4.97,Aqr
116854,23.767234,46.420276,4.97,And
7984,1.712086,-3.6902,4.98,Cet
10030,2.157036,25.939892,4.98,Ari
13850,2.979939,-64.071284,4.98,Hor
23728,5.111289,51.59772,4.98,Aur
26155,5.587728,-5.387315,4.98,Ori
26170,5.589695,-5.41606,4.98,Ori
37273,7.673114,-15.26392,4.98,Pup
42390,8.667076,-12.475372,4.98,Hya
53669,11.012445,6.101449,4.98,Leo
57523,11.832395,-70.22579,4.98,Mus
60558,12.449805,26.825699,4.98,Com
75811,15.529718,40.899332,4.98,Boo
78256,16.024047,29.851061,4.98,CrB
89877,18.398507,58.800736,4.98,Dra
92659,18.937401,4.202132,4.98,Ser
94771,19.342473,-5.415766,4.98,Aql
97762,19.932051,58.845969,4.98,Cyg
355,0.075033,-10.509523,4.99,Cet
9485,2.038359,54.487541,4.99,Per
16108,3.467517,49.062866,4.99,Per
17262,3.704139,-31.938361,4.99,For
18441,3.952303,61.108883,4.99,Cam
21591,4.64821,-12.123121,4.99,Eri
25079,5.380556,3.544452,4.99,Ori
32758,6.846097,41.78123,4.99,Aur
32769,6.847876,-34.367318,4.99,Pup
33882,7.048549,-4.239231,4.99,Mon
35941,7.427471,9.276097,4.99,CMi
40145,8.222213,-15.788221,4.99,Pup
44531,9.099546,5.092316,4.99,Hya
44957,9.184556,-44.867902,4.99,Vel
46637,9.532428,11.299827,4.99,Leo
55395,11.380442,43.482703,4.99,UMa
59674,12.27504,33.061527,4.99,Com
66609,13.695775,-54.559425,4.99,Cen
69167,14.20439,2.409433,4.99,Vir
74977,15.368975,-47.927792,4.99,Lup
75083,15.38675,30.287812,4.99,CrB
78087,15.991743,-41.744436,4.99,Lup
89071,18.231545,64.397287,4.99,Dra
95077,19.402105,29.621338,4.99,Cyg
98527,20.072108,-32.056296,4.99,Sgr
108943,22.140537,-34.043841,4.99,PsA
112928,22.940555,49.733544,4.99,Lac
114753,23.316021,-9.61075,4.99,Aqr
18970,4.074212,59.155507,5,Cam
25215,5.407071,17.383534,5,Tau
28962,6.125453,-37.25292,5,Col
29662,6.262468,-13.718414,5,CMa
33258,6.935179,-14.04343,5,CMa
35287,7.308883,49.464756,5,Lyn
47072,9.620185,6.835802,5,Leo
55423,11.386857,-36.164769,5,Cen
57003,11.725332,-62.489396,5,Cen
75777,15.523619,77.349352,5,UMi
78804,16.134591,17.04698,5,Her
87788,17.9848,-30.253025,5,Sgr
88512,18.12465,43.461891,5,Her
92554,18.918649,-22.671328,5,Sgr
93115,19.023991,46.934812,5,Lyr
94195,19.231987,57.705102,5,Dra
95973,19.57636,19.773403,5,Vul
96986,19.773777,33.727598,5,Cyg
117754,23.959727,-64.298231,5,Tuc
118562,8.74494,-54.708074,5,Vel
119059,16.072774,-11.374611,5,Sco
119259,19.106847,-37.06474,5,CrA
839,0.172012,46.072272,5.01,And
2213,0.467475,17.893125,5.01,Psc
7703,1.655835,44.386165,5.01,And
23375,5.03606,-26.275029,5.01,Lep
24448,5.256777,32.6876,5.01,Aur
29280,6.1875,-65.589417,5.01,Dor
29846,6.298563,61.515286,5.01,Lyn
36326,7.49688,27.916146,5.01,Gem
38313,7.871024,-34.705442,5.01,Pup
41969,8.578778,-49.944203,5.01,Vel
46817,9.56911,-51.255266,5.01,Vel
52274,10.717789,69.076214,5.01,UMa
56693,11.658227,-65.397766,5.01,Mus
59875,12.316608,-55.143002,5.01,Cen
60459,12.43082,39.018616,5.01,CVn
60809,12.501868,69.201123,5.01,Dra
84575,17.338575,18.057081,5.01,Her
97186,19.816294,19.142042,5.01,Sge
97947,19.965842,-15.49149,5.01,Sgr
20849,4.480601,13.047602,5.02,Tau
25229,5.410873,37.385346,5.02,Aur
46747,9.553461,-21.115722,5.02,Hya
51486,10.54913,-47.003353,5.02,Vel
53271,10.928999,33.506929,5.02,UMa
67885,13.942827,27.492082,5.02,Boo
72573,14.880855,-37.80316,5.02,Cen
74564,15.284968,71.823901,5.02,UMi
86942,17.817862,50.781075,5.02,Dra
86964,17.824155,76.962881,5.02,Dra
89703,18.359075,49.121593,5.02,Dra
91688,18.747205,2.060038,5.02,Aql
92764,18.955688,-20.656346,5.02,Sgr
95182,19.421247,-24.508575,5.02,Sgr
107265,21.795598,-30.898304,5.02,PsA
9814,2.109423,22.648317,5.03,Ari
22426,4.83656,-16.217159,5.03,Eri
28604,6.054333,-26.284544,5.03,Lep
35131,7.280392,-36.592633,5.03,Pup
37783,7.765797,-14.563805,5.03,Pup
41521,8.490968,-44.724812,5.03,Vel
53565,10.99112,40.430257,5.03,UMa
61225,12.585489,18.377058,5.03,Com
66591,13.693549,-8.702984,5.03,Vir
69396,14.249208,-57.086126,5.03,Cen
82253,16.862573,24.656433,5.03,Her
83081,17.03129,-32.143519,5.03,Sco
84413,17.310275,10.864475,5.03,Her
91471,18.710543,55.539457,5.03,Dra
94966,19.380888,-54.423931,5.03,Tel
95638,19.511066,-2.788887,5.03,Aql
97324,19.843813,52.988001,5.03,Cyg
102868,20.909344,28.057621,5.03,Vul
183,0.038867,-29.720414,5.04,Scl
5306,1.133559,43.942092,5.04,And
8226,1.768392,-53.522037,5.04,Eri
15181,3.270057,50.937664,5.04,Per
21808,4.700965,-37.144297,5.04,Cae
28253,5.984531,-9.55825,5.04,Mon
28919,6.117604,-62.154581,5.04,Pic
29727,6.274061,12.272163,5.04,Ori
32088,6.718051,44.52445,5.04,Aur
35749,7.391254,25.050531,5.04,Gem
37194,7.657942,17.674519,5.04,Gem
37498,7.715865,-45.173118,5.04,Pup
39578,8.111206,-45.266015,5.04,Vel
58730,12.079616,-76.519061,5.04,Cha
64203,13.200984,-16.198601,5.04,Vir
65263,13.418694,-74.887818,5.04,Mus
65604,13.490348,-51.165134,5.04,Cen
74549,15.282471,-60.957255,5.04,Cir
74746,15.321888,1.765408,5.04,Ser
75742,15.515488,40.833047,5.04,Boo
77575,15.888905,-20.16704,5.04,Lib
104848,21.307551,43.945945,5.04,Cyg
106369,21.615827,40.413521,5.04,Cyg
108190,21.987518,73.179896,5.04,Cep
111359,22.629273,-4.228056,5.04,Aqr
15405,3.318787,50.094966,5.05,Per
17809,3.819782,24.136712,5.05,Tau
23594,5.082776,-49.577837,5.05,Pic
24819,5.333589,33.958054,5.05,Aur
31685,6.643787,-48.220183,5.05,Pup
37285,7.675295,87.020091,5.05,Cep
42311,8.652198,-22.661875,5.05,Pyx
88469,18.117097,30.56214,5.05,Her
109210,22.191828,59.414488,5.05,Cep
113986,23.158738,8.677161,5.05,Peg
114864,23.339051,5.381307,5.05,Psc
117004,23.798543,67.806808,5.05,Cep
17254,3.702594,63.216806,5.06,Cam
24446,5.25677,-26.943509,5.06,Lep
24984,5.362849,-24.772981,5.06,Lep
29061,6.145643,-68.843409,5.06,Dor
29344,6.197726,-6.550287,5.06,Mon
30699,6.465992,-4.762154,5.06,Mon
36711,7.571839,-23.473661,5.06,Pup
40565,8.305219,-65.613192,5.06,Vol
49344,10.103115,-47.369995,5.06,Vel
53682,11.014009,39.212092,5.06,UMa
70025,14.373108,-80.108945,5.06,Aps
83776,17.178425,-44.557719,5.06,Sco
96519,19.680601,45.524942,5.06,Cyg
96643,19.708648,-16.123996,5.06,Sgr
98260,20.022655,50.104695,5.06,Cyg
101540,20.642198,24.115958,5.06,Vul
102513,20.834695,44.059304,5.06,Cyg
102619,20.858347,-51.608179,5.06,Ind
104417,21.222351,-70.126267,5.06,Pav
117350,23.874802,19.120287,5.06,Peg
2572,0.545512,-63.0315,5.07,Tuc
3802,0.816308,16.940644,5.07,Psc
14917,3.212899,-1.196101,5.07,Cet
21008,4.513916,-44.953749,5.07,Cae
21674,4.66519,53.079535,5.07,Cam
25219,5.40803,-0.891328,5.07,Ori
33471,6.973638,-34.111708,5.07,Pup
34815,7.222854,16.158966,5.07,Gem
36290,7.489012,28.118275,5.07,Gem
37902,7.790276,-38.511145,5.07,Pup
46641,9.53266,9.715767,5.07,Leo
46795,9.564857,-80.941258,5.07,Cha
47318,9.671768,-14.332292,5.07,Hya
48300,9.875121,-8.10503,5.07,Sex
51626,10.580004,6.953749,5.07,Leo
56076,11.529464,-59.442061,5.07,Cen
69193,14.212785,-27.261186,5.07,Hya
81046,16.603812,52.924422,5.07,Dra
83690,17.159238,40.777033,5.07,Her
85544,17.532745,68.135024,5.07,Dra
90571,18.533874,-45.757382,5.07,Tel
93572,19.116279,11.071228,5.07,Aql
101587,20.652161,10.086203,5.07,Del
107420,21.830748,30.174215,5.07,Peg
108671,22.085775,62.279814,5.07,Cep
119135,17.255734,-26.603215,5.07,Oph
2848,0.602306,54.16845,5.08,Cas
17729,3.804519,11.143294,5.08,Tau
21620,4.65256,15.799846,5.08,Tau
22512,4.856239,18.839861,5.08,Tau
25047,5.376036,79.231149,5.08,Cam
25477,5.460802,34.475892,5.08,Aur
29198,6.170632,-74.753045,5.08,Men
32472,6.793673,-8.998503,5.08,Mon
38758,7.955118,-44.109859,5.08,Pup
41365,8.46017,-53.08848,5.08,Vel
47977,9.80981,46.021008,5.08,UMa
51290,10.504855,-0.637026,5.08,Sex
51569,10.566912,-23.745165,5.08,Hya
51763,10.605706,-59.564392,5.08,Car
52306,10.7236,23.188404,5.08,LMi
55433,11.389415,-18.779973,5.08,Crt
62805,12.910251,-57.16867,5.08,Cru
72901,14.945554,-62.781016,5.08,Cir
92524,18.911976,-15.603036,5.08,Sct
98764,20.114835,23.614425,5.08,Vul
100555,20.455336,-18.211721,5.08,Cap
107693,21.888268,-13.551768,5.08,Cap
111182,22.596077,73.643188,5.08,Cep
3773,0.809777,-74.923438,5.09,Hyi
9091,1.955848,17.817532,5.09,Ari
16251,3.500057,55.451808,5.09,Cam
23211,5.005755,81.194088,5.09,Cep
31201,6.560534,-1.220154,5.09,Mon
35601,7.365795,20.443658,5.09,Gem
36013,7.439403,-51.018481,5.09,Car
38913,7.984921,-23.310396,5.09,Pup
40206,8.232865,-36.322281,5.09,Pup
43290,8.842628,-46.529187,5.09,Vel
46150,9.438324,-53.378909,5.09,Vel
47829,9.775462,57.12807,5.09,UMa
48088,9.832541,-45.732736,5.09,Vel
55432,11.389283,-64.954714,5.09,Mus
59637,12.266719,14.899071,5.09,Com
77424,15.854331,-3.090497,5.09,Ser
79062,16.18391,-29.41622,5.09,Sco
86924,17.813652,25.622869,5.09,Her
89759,18.371828,-38.656894,5.09,CrA
98604,20.08597,19.991071,5.09,Sge
106656,21.669749,43.273839,5.09,Cyg
107679,21.88438,25.92514,5.09,Peg
108756,22.100543,45.014348,5.09,Lac
109912,22.333754,-80.439747,5.09,Oct
113428,23.043436,42.757795,5.09,And
115079,23.384602,12.31391,5.09,Peg
116653,23.722878,10.331536,5.09,Peg
13741,2.954801,31.934219,5.1,Per
15698,3.379234,20.742069,5.1,Ari
19412,4.167439,80.698681,5.1,Cep
20470,4.397729,9.460968,5.1,Tau
27465,5.831539,-66.901187,5.1,Dor
57440,11.812524,-26.749777,5.1,Hya
64598,13.281425,-31.506196,5.1,Cen
70177,14.403151,5.820131,5.1,Vir
78244,16.020644,17.818397,5.1,Her
81878,16.777779,-67.109691,5.1,TrA
84903,17.403636,-44.162576,5.1,Sco
88621,18.148018,20.045233,5.1,Her
94590,19.309026,1.085129,5.1,Aql
106601,21.65924,2.243558,5.1,Aqr
107039,21.750071,-9.082428,5.1,Cap
113201,23.001417,56.945374,5.1,Cas
117321,23.868518,-82.018818,5.1,Oct
6946,1.49337,-21.629339,5.11,Cet
18168,3.894151,-34.732297,5.11,Eri
23886,5.145472,-4.456207,5.11,Eri
33017,6.895068,68.888309,5.11,Cam
35309,7.310607,-36.742735,5.11,Pup
48693,9.96141,41.055633,5.11,LMi
54302,11.142778,-61.947175,5.11,Car
65330,13.435483,-39.755107,5.11,Cen
77746,15.924891,-68.603001,5.11,TrA
89912,18.40383,39.507239,5.11,Lyr
91589,18.729706,-38.323441,5.11,CrA
93788,19.152716,76.560502,5.11,Dra
101654,20.667347,-60.548892,5.11,Pav
102362,20.808084,-43.988544,5.11,Mic
107972,21.944207,63.625557,5.11,Cep
109627,22.274045,-41.627225,5.11,Gru
111443,22.64386,56.795632,5.11,Lac
111888,22.734856,41.819235,5.11,Lac
8863,1.906122,-42.49695,5.12,Phe
14206,3.060239,-59.737775,5.12,Hor
23739,5.112681,-4.655163,5.12,Eri
34578,7.179858,-48.932098,5.12,Pup
35611,7.367397,36.760584,5.12,Aur
37557,7.728307,-40.933746,5.12,Pup
38264,7.861663,1.766868,5.12,CMi
45374,9.273066,-44.265735,5.12,Vel
46780,9.562374,-49.005072,5.12,Vel
52202,10.69908,65.71628,5.12,UMa
53107,10.892911,54.585128,5.12,UMa
56083,11.530223,-59.515648,5.12,Cen
61275,12.595987,-41.021945,5.12,Cen
62161,12.777433,16.577691,5.12,Com
86529,17.735752,-51.834053,5.12,Ara
89657,18.350283,28.869954,5.12,Her
90524,18.523971,-18.402697,5.12,Sgr
90823,18.583998,-10.977206,5.12,Sct
95652,19.51261,27.965276,5.12,Cyg
96026,19.585349,-10.560444,5.12,Aql
97365,19.850456,10.415727,5.12,Aql
101151,20.565297,-44.516048,5.12,Mic
110045,22.35988,-21.59823,5.12,Aqr
113500,23.05828,-34.749412,5.12,PsA
145,0.030402,-3.027504,5.13,Psc
1156,0.241008,-7.780532,5.13,Cet
6048,1.296654,3.614466,5.13,Psc
11449,2.467139,-33.811039,5.13,For
15851,3.411267,64.585996,5.13,Cam
26156,5.587907,-5.389696,5.13,Ori
40728,8.334406,27.217707,5.13,Cnc
41209,8.43188,7.564506,5.13,Cnc
56163,11.54837,-31.087226,5.13,Hya
68818,14.132154,43.854452,5.13,Boo
73598,15.088656,-41.067236,5.13,Lup
76027,15.577033,-28.046983,5.13,Lib
79412,16.254257,-47.372021,5.13,Nor
84629,17.348391,24.499435,5.13,Her
94007,19.194597,56.859213,5.13,Dra
103708,21.078621,-77.023767,5.13,Oct
117866,23.982155,-52.745807,5.13,Phe
2894,0.612903,44.488587,5.14,And
5786,1.240011,-7.922826,5.14,Cet
16281,3.506797,11.336442,5.14,Tau
17844,3.825748,33.091382,5.14,Per
25365,5.438687,-58.91252,5.14,Dor
28620,6.057602,19.690561,5.14,Ori
32679,6.831838,-46.61456,5.14,Pup
32778,6.849191,67.571934,5.14,Cam
33692,7.014303,-51.402585,5.14,Car
33944,7.060576,10.951817,5.14,Gem
34017,7.071757,-56.749724,5.14,Car
36982,7.621303,-4.110979,5.14,Mon
37908,7.791757,33.415697,5.14,Gem
38807,7.964368,-45.577669,5.14,Pup
39456,8.08458,13.118215,5.14,Cnc
40170,8.22671,-46.991628,5.14,Vel
52590,10.782634,-56.757192,5.14,Vel
55833,11.476413,-42.674203,5.14,Cen
56487,11.616852,-61.283442,5.14,Cen
59322,12.203311,77.616241,5.14,Cam
